дискурсивдүү;adj;;;;
дифференциалдуу;adj;;;;
добулдуу;adj;;;;
документалдуу;adj;;;;
документтелүү;adj;;;;
доолдай;adj;;;;
дотай;adj;;;;
дөдөй;adj;;;;
дөмбүлдүү;adj;;;;
дубалдуу;adj;;;;
дурусталуу;adj;;;;
дүндүү;adj;;;;
дүрбөлөӊдүү;adj;;;;
дүрмөттөлүү;adj;;;;
дүрмөттөлүү;adj;;;;
дүӊгөлүү;adj;;;;
дыгдырылуу;adj;;;;
дырдай;adj;;;;
жаалуу;adj;;;;
жаан-чачындуу;adj;;;;
жаачыдай;adj;;;;
жабдуу;adj;;;;
жабдыкталуу;adj;;;;
жабдылуу;adj;;;;
жабуулуу;adj;;;;
жабырлуу;adj;;;;
жагдай;adj;;;;
жагдайлуу;adj;;;;
жагылуу;adj;;;;
жагымдуу;adj;;;;
жазалуу;adj;;;;
жаздалуу;adj;;;;
жазылуу;adj;;;;
жайгарылуу;adj;;;;
жайгаштырылуу;adj;;;;
жайдакталуу;adj;;;;
жайкалуу;adj;;;;
жакалуу;adj;;;;
жакталуу;adj;;;;
жактырылуу;adj;;;;
жалаалуу;adj;;;;
жаламалуу;adj;;;;
жалаӊкычтай;adj;;;;
жалбыздуу;adj;;;;
жалкотой;adj;;;;
жалкындуу;adj;;;;
жалоондой;adj;;;;
жалуу;adj;;;;
жалуу;adj;;;;
жамаачылуу;adj;;;;
жамакталуу;adj;;;;
жамалуу;adj;;;;
жамандалуу;adj;;;;
жамгырдуу;adj;;;;
жамгырлуу;adj;;;;
жамдалуу;adj;;;;
жанчылуу;adj;;;;
жапшырылуу;adj;;;;
жапыракталуу;adj;;;;
жаракалуу;adj;;;;
жарамдуу;adj;;;;
жаратылуу;adj;;;;
жардырылуу;adj;;;;
жаркындуу;adj;;;;
жартылуу;adj;;;;
жартымдуу;adj;;;;
жарымдалуу;adj;;;;
жарымдуу;adj;;;;
жарытылуу;adj;;;;
жарытымдуу;adj;;;;
жасалгалуу;adj;;;;
жасалмалуу;adj;;;;
жаскакталуу;adj;;;;
жаткырылуу;adj;;;;
жатталуу;adj;;;;
жашаӊдуу;adj;;;;
жаштай;adj;;;;
жашырылуу;adj;;;;
жаӊжалдуу;adj;;;;
жаӊылуу;adj;;;;
жекендүү;adj;;;;
желимдүү;adj;;;;
желиндүү;adj;;;;
желиндүү;adj;;;;
жемелүү;adj;;;;
жемирилүү;adj;;;;
жердүү;adj;;;;
жетектелүү;adj;;;;
жетелүү;adj;;;;
жешилүү;adj;;;;
жеӊгетай;adj;;;;
жеӊдүү;adj;;;;
жеӊелүү;adj;;;;
жеӊилүү;adj;;;;
жеӊкетай;adj;;;;
жиберилүү;adj;;;;
жигердүү;adj;;;;
жигерлүү;adj;;;;
жижиӊдүү;adj;;;;
жийделүү;adj;;;;
жиликтелүү;adj;;;;
жиндүү;adj;;;;
жоболондуу;adj;;;;
жогдорлуу;adj;;;;
жоголуу;adj;;;;
жогорулатылуу;adj;;;;
жоготулуу;adj;;;;
жойболоттой;adj;;;;
жойкундалуу;adj;;;;
жоктолуу;adj;;;;
жолтолуу;adj;;;;
жомоктолуу;adj;;;;
жондуу;adj;;;;
жооптолуу;adj;;;;
жоордуу;adj;;;;
жорулуу;adj;;;;
жорумалуу;adj;;;;
жорупталуу;adj;;;;
жотолуу;adj;;;;
жошодой;adj;;;;
жошолуу;adj;;;;
жошулуу;adj;;;;
жоюлуу;adj;;;;
жөжөлүү;adj;;;;
жөлөлүү;adj;;;;
жөндөлүү;adj;;;;
жөндөмдүү;adj;;;;
жөнөлүү;adj;;;;
жөнөтүлүү;adj;;;;
жөргөмлөлүү;adj;;;;
жөтөлүү;adj;;;;
жубардай;adj;;;;
жугумдуу;adj;;;;
жугумталдуу;adj;;;;
жукартылуу;adj;;;;
жулуу;adj;;;;
жумулуу;adj;;;;
жумурткалуу;adj;;;;
жумшакталуу;adj;;;;
жумшалуу;adj;;;;
жумшартылуу;adj;;;;
жупталуу;adj;;;;
журдай;adj;;;;
жутулуу;adj;;;;
жуулуу;adj;;;;
жуурулуу;adj;;;;
жуушатылуу;adj;;;;
жүзүмдүү;adj;;;;
жыгылуу;adj;;;;
жыдуу;adj;;;;
жыйнакталуу;adj;;;;
жыйналуу;adj;;;;
жыйнатылуу;adj;;;;
жыйнаштырылуу;adj;;;;
жыйрылуу;adj;;;;
жыйылмалуу;adj;;;;
жыйынтыкталуу;adj;;;;
жылаажындай;adj;;;;
жылаажындуу;adj;;;;
жыландуу;adj;;;;
жылаӊачталуу;adj;;;;
жылгалуу;adj;;;;
жылдыздуу;adj;;;;
жымсалдуу;adj;;;;
жымырылуу;adj;;;;
жыпардуу;adj;;;;
жыпарлуу;adj;;;;
жышылуу;adj;;;;
залалдуу;adj;;;;
запасталуу;adj;;;;
зыяндуу;adj;;;;
зээндүү;adj;;;;
изоляторлуу;adj;;;;
ийилүү;adj;;;;
ийирилүү;adj;;;;
ийкемдүү;adj;;;;
иммуногендүү;adj;;;;
индивидуалдуу;adj;;;;
инклюзивдүү;adj;;;;
инструктаждуу;adj;;;;
интенсивдүү;adj;;;;
инфекциялуу;adj;;;;
иргелүү;adj;;;;
иргилүү;adj;;;;
ирделүү;adj;;;;
ирдүү;adj;;;;
ирендүү;adj;;;;
иреттелүү;adj;;;;
ириӊдүү;adj;;;;
иррационалдуу;adj;;;;
итей;adj;;;;
ичкертилүү;adj;;;;
иштетилүү;adj;;;;
каалгалуу;adj;;;;
каамытталуу;adj;;;;
кабатталуу;adj;;;;
кабылуу;adj;;;;
кабырылуу;adj;;;;
кагылуу;adj;;;;
кагылуу;adj;;;;
кадоолуу;adj;;;;
кажалуу;adj;;;;
кажардуу;adj;;;;
кажарлуу;adj;;;;
казандуу;adj;;;;
казыкталуу;adj;;;;
казыналуу;adj;;;;
каймактай;adj;;;;
кайманалуу;adj;;;;
кайралуу;adj;;;;
кайрылуу;adj;;;;
кайрымдуу;adj;;;;
кайылуу;adj;;;;
кайырдуу;adj;;;;
кайырлуу;adj;;;;
какаардуу;adj;;;;
какталуу;adj;;;;
какырдуу;adj;;;;
какырлуу;adj;;;;
калтырылуу;adj;;;;
калыӊдалуу;adj;;;;
камалуу;adj;;;;
камсыздалуу;adj;;;;
камсыздандырылуу;adj;;;;
камылгалуу;adj;;;;
канжыгалуу;adj;;;;
капсалаӊдуу;adj;;;;
капталдуу;adj;;;;
капталуу;adj;;;;
караандай;adj;;;;
карагандуу;adj;;;;
каражатталуу;adj;;;;
карамалуу;adj;;;;
карамдуу;adj;;;;
карасанатай;adj;;;;
каратылуу;adj;;;;
каргашалуу;adj;;;;
каржалуу;adj;;;;
каркыралуу;adj;;;;
кармалуу;adj;;;;
карыздуу;adj;;;;
катардуу;adj;;;;
катмарлуу;adj;;;;
катыкталуу;adj;;;;
катыштырылуу;adj;;;;
каухардай;adj;;;;
кашектелүү;adj;;;;
каяшалуу;adj;;;;
каӊдалуу;adj;;;;
каӊтаргалуу;adj;;;;
каӊтарылуу;adj;;;;
кебелүү;adj;;;;
кекээрдүү;adj;;;;
кекээрлүү;adj;;;;
келептелүү;adj;;;;
келтирилүү;adj;;;;
кемантай;adj;;;;
кемердүү;adj;;;;
кеңилүү;adj;;;;
кепкектелүү;adj;;;;
кербездүү;adj;;;;
керенелүү;adj;;;;
керимселдүү;adj;;;;
керстендей;adj;;;;
кеселдүү;adj;;;;
кесимдүү;adj;;;;
кетирилүү;adj;;;;
кечилүү;adj;;;;
кечиримдүү;adj;;;;
кеӊитилүү;adj;;;;
кийимдүү;adj;;;;
килиттелүү;adj;;;;
киргизилүү;adj;;;;
кирешелүү;adj;;;;
кишенделүү;adj;;;;
кишендүү;adj;;;;
клеткалуу;adj;;;;
климатташтырылуу;adj;;;;
козголоӊдуу;adj;;;;
козголуу;adj;;;;
козголуу;adj;;;;
козулуу;adj;;;;
койкалуу;adj;;;;
койлуу;adj;;;;
коколуу;adj;;;;
коктулуу;adj;;;;
колдонулуу;adj;;;;
колколуу;adj;;;;
коллегиялуу;adj;;;;
коллективдештирилүү;adj;;;;
коллективдүү;adj;;;;
колоӊсолуу;adj;;;;
колтой;adj;;;;
колхоздоштурулуу;adj;;;;
комдолуу;adj;;;;
комдуу;adj;;;;
комментарийлүү;adj;;;;
компилятивдүү;adj;;;;
комфортабелдүү;adj;;;;
коноктолуу;adj;;;;
конолголуу;adj;;;;
консервативдүү;adj;;;;
конспиративдүү;adj;;;;
конструкциялуу;adj;;;;
концептуалдуу;adj;;;;
коогалуу;adj;;;;
кооздолуу;adj;;;;
коомдоштурулуу;adj;;;;
кооперативдештирилүү;adj;;;;
копшолуу;adj;;;;
корголуу;adj;;;;
кордолуу;adj;;;;
кордолуу;adj;;;;
кордукталуу;adj;;;;
коромжулуу;adj;;;;
коротулуу;adj;;;;
корумдалуу;adj;;;;
корумдуу;adj;;;;
которулуу;adj;;;;
кошмоктолуу;adj;;;;
коштолуу;adj;;;;
кошумчалуу;adj;;;;
коюлуу;adj;;;;
коӊгуроодой;adj;;;;
коӊгуроолуу;adj;;;;
коӊторулуу;adj;;;;
көбөйтүлүү;adj;;;;
көбүргөндүү;adj;;;;
көгөндөлүү;adj;;;;
көдөөлүү;adj;;;;
көжөлүү;adj;;;;
көздөлүү;adj;;;;
көзөлүү;adj;;;;
көйкөлүү;adj;;;;
көйкөлүү;adj;;;;
көктөлүү;adj;;;;
көлөкөлүү;adj;;;;
көлөмдүү;adj;;;;
көмөрүлүү;adj;;;;
көмүлүү;adj;;;;
көңтөрүлүү;adj;;;;
көңүлдөгүдөй;adj;;;;
көңүлдүү;adj;;;;
көөлүү;adj;;;;
көптүрүлүү;adj;;;;
көрктөлүү;adj;;;;
көрсөтүлүү;adj;;;;
көрүлүү;adj;;;;
көрчөгөлүү;adj;;;;
көсөлүү;adj;;;;
көтөрүлүү;adj;;;;
көтөрүмдүү;adj;;;;
көчкүлүү;adj;;;;
көчөттөлүү;adj;;;;
көчүлүү;adj;;;;
көчүртүлүү;adj;;;;
көчүрүлүү;adj;;;;
көшүлүү;adj;;;;
кубатталуу;adj;;;;
кубулуу;adj;;;;
кудуу;adj;;;;
кужурлуу;adj;;;;
куйкумдуу;adj;;;;
кулатылуу;adj;;;;
кулгуналуу;adj;;;;
кулпулуу;adj;;;;
кулундуу;adj;;;;
кумайлуу;adj;;;;
кумардуу;adj;;;;
кунарлуу;adj;;;;
кундуздалуу;adj;;;;
куралдуу;adj;;;;
курбулуу;adj;;;;
курбулуу;adj;;;;
курдай;adj;;;;
курдуу;adj;;;;
курултай;adj;;;;
курулуу;adj;;;;
курчалуу;adj;;;;
кусалуу;adj;;;;
куткарылуу;adj;;;;
куттукталуу;adj;;;;
кутулуу;adj;;;;
куугундалуу;adj;;;;
куугунтукталуу;adj;;;;
куудурулуу;adj;;;;
куулуу;adj;;;;
куурулуу;adj;;;;
куушурулуу;adj;;;;
куюлуу;adj;;;;
куюшкандалуу;adj;;;;
куюшкандуу;adj;;;;
куюштурулуу;adj;;;;
күбөлүү;adj;;;;
күбүлүү;adj;;;;
күзгүлүү;adj;;;;
күзөлүү;adj;;;;
күйөөлүү;adj;;;;
күйпөлүү;adj;;;;
күйшөлүү;adj;;;;
күкүмдөлүү;adj;;;;
күкүмдүү;adj;;;;
күлчөтай;adj;;;;
күмүштөлүү;adj;;;;
күнгөйлүү;adj;;;;
күндөгүдөй;adj;;;;
күндүзгүдөй;adj;;;;
күнөмдүү;adj;;;;
күнөөлүү;adj;;;;
күпсөрдөй;adj;;;;
күпчөктөй;adj;;;;
күргүчтөлүү;adj;;;;
күрдөлдүү;adj;;;;
күрмөлүү;adj;;;;
күрөлүү;adj;;;;
күтүлүү;adj;;;;
күӊүртөлүү;adj;;;;
күӊүтай;adj;;;;
кызытылуу;adj;;;;
кыйкымдуу;adj;;;;
кыймылдуу;adj;;;;
кыйналуу;adj;;;;
кыйратылуу;adj;;;;
кыйыкталуу;adj;;;;
кыйылуу;adj;;;;
кылкандуу;adj;;;;
кылмышталуу;adj;;;;
кымырылуу;adj;;;;
кыналуу;adj;;;;
кынапталуу;adj;;;;
кынжылуу;adj;;;;
кыпчылуу;adj;;;;
кыргындалуу;adj;;;;
кырдаалдуу;adj;;;;
кыркылуу;adj;;;;
кырчылуу;adj;;;;
кыскартылуу;adj;;;;
кысталуу;adj;;;;
кыстарылуу;adj;;;;
кыстырылуу;adj;;;;
кысылуу;adj;;;;
кычылуу;adj;;;;
кыштатылуу;adj;;;;
кыӊырылуу;adj;;;;
кээрдүү;adj;;;;
лакталуу;adj;;;;
легалдуу;adj;;;;
легендалуу;adj;;;;
легендарлуу;adj;;;;
легитимдүү;adj;;;;
лимиттелүү;adj;;;;
логикалуу;adj;;;;
лоялдуу;adj;;;;
мааракелүү;adj;;;;
маасылуу;adj;;;;
магдырдуу;adj;;;;
магниттелүү;adj;;;;
мадалуу;adj;;;;
маданиятташтырылуу;adj;;;;
мазалуу;adj;;;;
мазмундуу;adj;;;;
майкандалуу;adj;;;;
майрамдалуу;adj;;;;
майтарылуу;adj;;;;
максималдуу;adj;;;;
макталуу;adj;;;;
малакайлуу;adj;;;;
малуу;adj;;;;
мандалактай;adj;;;;
манектей;adj;;;;
маңыздуу;adj;;;;
маринаддалуу;adj;;;;
мартабалуу;adj;;;;
маталуу;adj;;;;
материалдуу;adj;;;;
матырылуу;adj;;;;
машакталуу;adj;;;;
маштай;adj;;;;
мезгилдүү;adj;;;;
мелодиялуу;adj;;;;
менчиктелүү;adj;;;;
менчиктештирилүү;adj;;;;
металлдуу;adj;;;;
метистештирилүү;adj;;;;
милдеттендирилүү;adj;;;;
минималдуу;adj;;;;
миштектей;adj;;;;
мобилдүү;adj;;;;
модалуу;adj;;;;
мойсолуу;adj;;;;
молотой;adj;;;;
молярдуу;adj;;;;
моменталдуу;adj;;;;
монотондуу;adj;;;;
монументалдуу;adj;;;;
мончоктой;adj;;;;
мөмөлүү;adj;;;;
мөңгүлүү;adj;;;;
мөрөйлүү;adj;;;;
мөртөй-мөртөй;adj;;;;
музоолуу;adj;;;;
музыкалаштырылуу;adj;;;;
музыкалуу;adj;;;;
мукабалуу;adj;;;;
мукамдуу;adj;;;;
мурунтукталуу;adj;;;;
муунакталуу;adj;;;;
мууналуу;adj;;;;
мүдүрүлүү;adj;;;;
мүйүздүү;adj;;;;
мүнөздөлүү;adj;;;;
мүнөздүү;adj;;;;
мыйзамдуу;adj;;;;
мыйзам-ченемдүү;adj;;;;
мыктай;adj;;;;
мыкчылуу;adj;;;;
мыскылдуу;adj;;;;
мээлүү;adj;;;;
мээрдүү;adj;;;;
мээримдүү;adj;;;;
наалуу;adj;;;;
наамдуу;adj;;;;
наардуу;adj;;;;
нактай;adj;;;;
накылдуу;adj;;;;
насыялуу;adj;;;;
натрийлүү;adj;;;;
натыйжалуу;adj;;;;
неберелүү;adj;;;;
негативделүү;adj;;;;
негиздүү;adj;;;;
нейтралдуу;adj;;;;
нектарлуу;adj;;;;
ноколуу;adj;;;;
ноктолуу;adj;;;;
нормалдуу;adj;;;;
нормалуу;adj;;;;
нравалуу;adj;;;;
ныгырылуу;adj;;;;
ныкталуу;adj;;;;
нымдалуу;adj;;;;
нымдуу;adj;;;;
обдулуу;adj;;;;
ободой;adj;;;;
обоздуу;adj;;;;
образдуу;adj;;;;
объективдүү;adj;;;;
огдорулуу;adj;;;;
ойдогудай;adj;;;;
ойлонулуу;adj;;;;
ойлонуштурулуу;adj;;;;
ойрондолуу;adj;;;;
окторулуу;adj;;;;
окулуу;adj;;;;
окуялуу;adj;;;;
окшомдуу;adj;;;;
окшутмалуу;adj;;;;
олбурлуу;adj;;;;
олжолуу;adj;;;;
олуу;adj;;;;
омкорулуу;adj;;;;
омурулуу;adj;;;;
ондолуу;adj;;;;
оодарылуу;adj;;;;
оожалуу;adj;;;;
ооздукталуу;adj;;;;
оомалуу;adj;;;;
оомалуу-төкмөлүү;adj;;;;
оперативдүү;adj;;;;
оптималдуу;adj;;;;
опуздлуу;adj;;;;
опуртмалуу;adj;;;;
опурулуу;adj;;;;
опурулуу;adj;;;;
ордендүү;adj;;;;
оригиналдуу;adj;;;;
ороздуу;adj;;;;
оромолдуу;adj;;;;
орулуу;adj;;;;
орундалуу;adj;;;;
орундатылуу;adj;;;;
отолуу;adj;;;;
отургузулуу;adj;;;;
оюлуу;adj;;;;
оӊбогондой;adj;;;;
оӊдуу;adj;;;;
оӊолуу;adj;;;;
оӊолуу;adj;;;;
оӊтой;adj;;;;
оӊтойлуу;adj;;;;
өгөйлөтүлүү;adj;;;;
өзгөрүлүү;adj;;;;
өйкөлүү;adj;;;;
өкүмдүү;adj;;;;
өлдүү;adj;;;;
өлөндүү;adj;;;;
өлөсөлүү;adj;;;;
өлтүрүлүү;adj;;;;
өлүмдүү;adj;;;;
өлчөөлүү;adj;;;;
өмөлүү;adj;;;;
өндүрүлүү;adj;;;;
өндүрүмдүү;adj;;;;
өнөгөлүү;adj;;;;
өнүмдүү;adj;;;;
өркөндүү;adj;;;;
өрөөлүү;adj;;;;
өрттөлүү;adj;;;;
өсүмдүү;adj;;;;
өткөрүлүү;adj;;;;
өтөлүү;adj;;;;
өтүлүү;adj;;;;
өтүмдүү;adj;;;;
өӊдөлүү;adj;;;;
өӊдүү;adj;;;;
пайдаланылуу;adj;;;;
пассивдүү;adj;;;;
патетикалуу;adj;;;;
пахталуу;adj;;;;
перспективалуу;adj;;;;
перспективдүү;adj;;;;
пландалуу;adj;;;;
пландуу;adj;;;;
позитивдүү;adj;;;;
полифониялуу;adj;;;;
практикалуу;adj;;;;
принципиалдуу;adj;;;;
проблемалуу;adj;;;;
прогрессивдүү;adj;;;;
продукциялуу;adj;;;;
пунктуалдуу;adj;;;;
радикалдуу;adj;;;;
радиоактивдүү;adj;;;;
рационалдуу;adj;;;;
реактивдүү;adj;;;;
реалдуу;adj;;;;
регулярдуу;adj;;;;
рентабелдүү;adj;;;;
ретроспективдүү;adj;;;;
саалуу;adj;;;;
саалуу;adj;;;;
сабалуу;adj;;;;
сабылуу;adj;;;;
сабырдуу;adj;;;;
сайылуу;adj;;;;
сакалдуулуу;adj;;;;
салаалуу;adj;;;;
салдырылуу;adj;;;;
салыштырылуу;adj;;;;
самындалуу;adj;;;;
саналуу;adj;;;;
сандалуу;adj;;;;
сапсалгалуу;adj;;;;
сапталуу;adj;;;;
сардалдуу;adj;;;;
себилүү;adj;;;;
сезилүү;adj;;;;
сезилүү;adj;;;;
сезимдүү;adj;;;;
секиртмелүү;adj;;;;
селделүү;adj;;;;
сенделүү;adj;;;;
сепкилдүү;adj;;;;
серепчилүү;adj;;;;
сермелүү;adj;;;;
сермелүү;adj;;;;
серпилүү;adj;;;;
сеӊирдүү;adj;;;;
сеӊселүү;adj;;;;
сеӊселүү;adj;;;;
силкилдүү;adj;;;;
системалуу;adj;;;;
сиӊимдүү;adj;;;;
смодой;adj;;;;
согулуу;adj;;;;
согулуу;adj;;;;
созулуу;adj;;;;
солкулдуу;adj;;;;
солуу;adj;;;;
сомдолуу;adj;;;;
соолуу;adj;;;;
соорулуу;adj;;;;
сорулуу;adj;;;;
соттолуу;adj;;;;
союлуу;adj;;;;
сөгүлүү;adj;;;;
сөйкөлүү;adj;;;;
стерилдүү;adj;;;;
стихиялуу;adj;;;;
субъективдүү;adj;;;;
сугарылуу;adj;;;;
сузулуу;adj;;;;
суксурдай;adj;;;;
сумкалуу;adj;;;;
суналуу;adj;;;;
сунулуу;adj;;;;
супсулуу;adj;;;;
суроолуу;adj;;;;
суурулуу;adj;;;;
суюлуу;adj;;;;
сүзүлүү;adj;;;;
сүйкүмдүү;adj;;;;
сүйрөлүү;adj;;;;
сүлүктөй;adj;;;;
схемалуу;adj;;;;
сыгылуу;adj;;;;
сыдырылуу;adj;;;;
сызгырылуу;adj;;;;
сыздуу;adj;;;;
сызылуу;adj;;;;
сыйдалуу;adj;;;;
сыйкырдуу;adj;;;;
сыймыкталуу;adj;;;;
сыйпалуу;adj;;;;
сыйрылуу;adj;;;;
сыйымдуу;adj;;;;
сымаптай;adj;;;;
сыналуу;adj;;;;
сындалуу;adj;;;;
сындыргалуу;adj;;;;
сындырылуу;adj;;;;
сыпаталуу;adj;;;;
сыркоолуу;adj;;;;
сыртталуу;adj;;;;
сыӊарындай;adj;;;;
таанылуу;adj;;;;
таарылуу;adj;;;;
таасирдүү;adj;;;;
таасирлүү;adj;;;;
табылуу;adj;;;;
тажрыйбалуу;adj;;;;
тайгылуу;adj;;;;
тайсалуу;adj;;;;
тактай;adj;;;;
тактайлуу;adj;;;;
такталуу;adj;;;;
такшалуу;adj;;;;
талуу;adj;;;;
талуу;adj;;;;
талуу;adj;;;;
тамырлуу;adj;;;;
тандалуу;adj;;;;
тандамалуу;adj;;;;
таноолуу;adj;;;;
тапшырылуу;adj;;;;
тарбиялуу;adj;;;;
тариздүү;adj;;;;
тартай;adj;;;;
тастыкталуу;adj;;;;
татымдуу;adj;;;;
ташталуу;adj;;;;
ташылуу;adj;;;;
таялуу;adj;;;;
таӊгакталуу;adj;;;;
таӊдай;adj;;;;
таӊылуу;adj;;;;
тебилүү;adj;;;;
тегизделүү;adj;;;;
тездетилүү;adj;;;;
текебердүү;adj;;;;
текемаӊдай;adj;;;;
текшерилүү;adj;;;;
телтеӊдүү;adj;;;;
телүү;adj;;;;
темгилдүү;adj;;;;
темирдей;adj;;;;
тенденциоздуу;adj;;;;
тенденциялуу;adj;;;;
тепкедей;adj;;;;
тепселүү;adj;;;;
тербелүү;adj;;;;
тергелүү;adj;;;;
терилүү;adj;;;;
термелүү;adj;;;;
терметилүү;adj;;;;
тестирлүү;adj;;;;
теӊделүү;adj;;;;
теӊдүү;adj;;;;
теӊелүү;adj;;;;
теӊселүү;adj;;;;
тигилүү;adj;;;;
тигилүү;adj;;;;
тигиндей;adj;;;;
тизгинделүү;adj;;;;
тизилүү;adj;;;;
тизмектелүү;adj;;;;
тикендүү;adj;;;;
тилкелүү;adj;;;;
тилсимдүү;adj;;;;
тилүү;adj;;;;
тинтилүү;adj;;;;
тирелүү;adj;;;;
тирилүү;adj;;;;
тиркелүү;adj;;;;
тиштелүү;adj;;;;
тоголуу;adj;;;;
тоголуу;adj;;;;
тозулуу;adj;;;;
токойлуу;adj;;;;
токолдуу;adj;;;;
токтомдуу;adj;;;;
токулгалуу;adj;;;;
толтурулуу;adj;;;;
толукталуу;adj;;;;
толумдуу;adj;;;;
толуу;adj;;;;
томкорулуу;adj;;;;
томуктай;adj;;;;
томурулуу;adj;;;;
тонолуу;adj;;;;
тоомдуу;adj;;;;
тоорукталуу;adj;;;;
тоорулуу;adj;;;;
тополоӊдуу;adj;;;;
топтолуу;adj;;;;
торголуу;adj;;;;
тордолуу;adj;;;;
торолуу;adj;;;;
тосулуу;adj;;;;
тоюттандырылуу;adj;;;;
төгүлүү;adj;;;;
төгүндөлүү;adj;;;;
төкмөлүү;adj;;;;
төөлүү;adj;;;;
төөнөлүү;adj;;;;
төрөтай;adj;;;;
төшөлүү;adj;;;;
төӊкөрүлүү;adj;;;;
трагедиялуу;adj;;;;
традициялуу;adj;;;;
тугурукталуу;adj;;;;
тузакталуу;adj;;;;
туздалуу;adj;;;;
туздуу;adj;;;;
тукумдуу;adj;;;;
тулдуу;adj;;;;
тумандуу;adj;;;;
тунукелүү;adj;;;;
тунукталуу;adj;;;;
тургузулуу;adj;;;;
турумдуу;adj;;;;
туткалуу;adj;;;;
туткундалуу;adj;;;;
тутулуу;adj;;;;
туугандуу;adj;;;;
тууралуу;adj;;;;
тууралуу;adj;;;;
туурулуу;adj;;;;
туушалуу;adj;;;;
тушалуу;adj;;;;
тушамышталуу;adj;;;;
тушоолуу;adj;;;;
туюкталуу;adj;;;;
туюлуу;adj;;;;
түгөйлүү;adj;;;;
түздөлүү;adj;;;;
түзөлүү;adj;;;;
түзүктөлүү;adj;;;;
түзүлүү;adj;;;;
түирүлүү;adj;;;;
түйдөктөлүү;adj;;;;
түйөлүү;adj;;;;
түйүлүү;adj;;;;
түйүндөлүү;adj;;;;
түйшөлүү;adj;;;;
түптөлүү;adj;;;;
түркүмдөлүү;adj;;;;
түрүлүү;adj;;;;
түспөлдүү;adj;;;;
түшүмдүү;adj;;;;
түшүндүрмөлүү;adj;;;;
түшүнүлүү;adj;;;;
түӊүлүү;adj;;;;
тыбытталуу;adj;;;;
тыгыздалуу;adj;;;;
тыгыздалуу;adj;;;;
тыгылмалуу;adj;;;;
тыгылуу;adj;;;;
тыгындалуу;adj;;;;
тыйнактай;adj;;;;
тыйылуу;adj;;;;
тынчталуу;adj;;;;
тырдай;adj;;;;
тырмалуу;adj;;;;
тышталуу;adj;;;;
тыянакталуу;adj;;;;
тыӊдуу;adj;;;;
тээктелүү;adj;;;;
тээлүү;adj;;;;
убайлуу;adj;;;;
убайымдуу;adj;;;;
убактылуу;adj;;;;
убаралуу;adj;;;;
угулуу;adj;;;;
угумдуу;adj;;;;
узатылуу;adj;;;;
уйкулуу;adj;;;;
укмуштай;adj;;;;
улантылуу;adj;;;;
умтулуу;adj;;;;
уникалдуу;adj;;;;
унитардуу;adj;;;;
унитарлуу;adj;;;;
унутулуу;adj;;;;
урматталуу;adj;;;;
утулуу;adj;;;;
ууздай;adj;;;;
ууландырылуу;adj;;;;
уурдалуу;adj;;;;
учталуу;adj;;;;
учуртмалуу;adj;;;;
учурулуу;adj;;;;
уюткулуу;adj;;;;
уюштурулуу;adj;;;;
уюшулуу;adj;;;;
үзүлүү;adj;;;;
үй-жайлуу;adj;;;;
үйлүү-жайлуу;adj;;;;
үйрүлүү;adj;;;;
үйүлүү;adj;;;;
үлкөндүү;adj;;;;
үнөмдөлүү;adj;;;;
үнөмдүү;adj;;;;
үстөмдүү;adj;;;;
үтүктөлүү;adj;;;;
үӊүлүү;adj;;;;
фарадей;adj;;;;
феноменалдуу;adj;;;;
флексиялуу;adj;;;;
чаалуу;adj;;;;
чабылуу;adj;;;;
чагылгандуу;adj;;;;
чагылдырылуу;adj;;;;
чагылуу;adj;;;;
чайкалуу;adj;;;;
чайналуу;adj;;;;
чайпалуу;adj;;;;
чайылуу;adj;;;;
чайылуу;adj;;;;
чайыттай;adj;;;;
чакалуу;adj;;;;
чакталуу;adj;;;;
чакчарылуу;adj;;;;
чакырылуу;adj;;;;
чалгындуу;adj;;;;
чандай;adj;;;;
чапталуу;adj;;;;
чардай;adj;;;;
чарпылуу;adj;;;;
чаӊдуу;adj;;;;
чаӊыталуу;adj;;;;
чегерилүү;adj;;;;
чегилүү;adj;;;;
чектелүү;adj;;;;
челүү;adj;;;;
ченелүү;adj;;;;
чертилүү;adj;;;;
чечекейдей;adj;;;;
чечилүү;adj;;;;
чечкиндүү;adj;;;;
чечтелүү;adj;;;;
чиедей;adj;;;;
чимириктей;adj;;;;
чимирилүү;adj;;;;
чимирилүү;adj;;;;
чиркелүү;adj;;;;
чогулуу;adj;;;;
чолуу;adj;;;;
чомулуу;adj;;;;
чонтой;adj;;;;
чоттолуу;adj;;;;
чоюлуу;adj;;;;
чоӊотулуу;adj;;;;
чөгөрүлүү;adj;;;;
чөнөктөлүү;adj;;;;
чөөдөй;adj;;;;
чөөлүү;adj;;;;
чубалуу;adj;;;;
чумулуу;adj;;;;
чуурулуу;adj;;;;
чүкөдөй;adj;;;;
чүмбөттөлүү;adj;;;;
чүмкөлүү;adj;;;;
чыгартылуу;adj;;;;
чыгарылуу;adj;;;;
чыгымдалуу;adj;;;;
чыдамдуу;adj;;;;
чыйбыттай;adj;;;;
чыйралуу;adj;;;;
чыйратылуу;adj;;;;
чыкчырылуу;adj;;;;
чымчылуу;adj;;;;
чыпталуу;adj;;;;
чырдуу;adj;;;;
чырлуу;adj;;;;
