бапыраӊд,v,act,imp,
барактл,v,act,imp,
барал,v,act,imp,
барбаланд,v,act,imp,
барбалаӊдаш,v,act,imp,
барбаӊд,v,act,imp,
баргыз,v,act,imp,
бард,v,act,imp,
бардарсын,v,act,imp,
бардык,v,act,imp,
баржай,v,act,imp,
баржаӊд,v,act,imp,
барктал,v,act,imp,
баркташ,v,act,imp,
баркылд,v,act,imp,
барпакта,v,act,imp,
барпаланда,v,act,imp,
барпаӊда,v,act,imp,
барпый,v,act,imp,
барпылд,v,act,imp,
барсай,v,act,imp,
бартай,v,act,imp,
бартый,v,act,imp,
бартылда,v,act,imp,
барчал,v,act,imp,
барчалан,v,act,imp,
барчылд,v,act,imp,
барылд,v,act,imp,
барымтал,v,act,imp,
басаӊда,v,act,imp,
басаӊчал,v,act,imp,
басмарла,v,act,imp,
басмарлан,v,act,imp,
басмырлан,v,act,imp,
басымчал,v,act,imp,
баталаш,v,act,imp,
батта,v,act,imp,
батташ,v,act,imp,
батыраш,v,act,imp,
бачымд,v,act,imp,
бачыр,v,act,imp,
баянд,v,act,imp,
баяндал,v,act,imp,
бедерлен,v,act,imp,
бежеӊд,v,act,imp,
бежилд,v,act,imp,
бежир,v,act,imp,
безилд,v,act,imp,
бейкуттан,v,act,imp,
бейл,v,act,imp,
беймазалан,v,act,imp,
бейпайл,v,act,imp,
бекемд,v,act,imp,
бекемдел,v,act,imp,
беленд,v,act,imp,
белендел,v,act,imp,
белсөөлө,v,act,imp,
беренси,v,act,imp,
берметтел,v,act,imp,
берметтен,v,act,imp,
бертин,v,act,imp,
берчтен,v,act,imp,
бетондо,v,act,imp,
беттел,v,act,imp,
бешөөлө,v,act,imp,
бийл,v,act,imp,
билимдүүсүн,v,act,imp,
билимдүүсүнүү,v,act,imp,
бинттел,v,act,imp,
бири,v,act,imp,
биринд,v,act,imp,
битире,v,act,imp,
блокадал,v,act,imp,
блокировкал,v,act,imp,
бого,v,act,imp,
богооло,v,act,imp,
богоолон,v,act,imp,
бодурай,v,act,imp,
боёмоло,v,act,imp,
боёш,v,act,imp,
божомолдо,v,act,imp,
божур,v,act,imp,
божураш,v,act,imp,
бойбоздо,v,act,imp,
бойпой,v,act,imp,
бойпоӊдо,v,act,imp,
бойтоңдо,v,act,imp,
боксташ,v,act,imp,
боктош,v,act,imp,
бокчоло,v,act,imp,
бокчоңдо,v,act,imp,
болбур,v,act,imp,
болжой,v,act,imp,
болжолдон,v,act,imp,
болжон,v,act,imp,
болпой,v,act,imp,
болпоңдо,v,act,imp,
болтой,v,act,imp,
болтоӊдо,v,act,imp,
болуксун,v,act,imp,
болумсу,v,act,imp,
болуӊкура,v,act,imp,
болчой,v,act,imp,
болчоӊдо,v,act,imp,
бомбал,v,act,imp,
бомбалан,v,act,imp,
боозу,v,act,imp,
боолан,v,act,imp,
боолго,v,act,imp,
боордош,v,act,imp,
боорукерлен,v,act,imp,
бопой,v,act,imp,
бопузала,v,act,imp,
бопула,v,act,imp,
борбордош,v,act,imp,
борбуйла,v,act,imp,
боргулдан,v,act,imp,
бордо,v,act,imp,
бордол,v,act,imp,
боржокто,v,act,imp,
боркулд,v,act,imp,
боро,v,act,imp,
бороздо,v,act,imp,
борокто,v,act,imp,
бороондо,v,act,imp,
борпулд,v,act,imp,
борсой,v,act,imp,
борсондо,v,act,imp,
борсу,v,act,imp,
борсулд,v,act,imp,
бору,v,act,imp,
борукшу,v,act,imp,
борулд,v,act,imp,
борумдаш,v,act,imp,
борчоло,v,act,imp,
борчтон,v,act,imp,
борчуктан,v,act,imp,
боткокто,v,act,imp,
ботколон,v,act,imp,
ботой,v,act,imp,
ботоло,v,act,imp,
бошоңдо,v,act,imp,
бошош,v,act,imp,
бөгө,v,act,imp,
бөгөжү,v,act,imp,
бөгөжүктө,v,act,imp,
бөгөл,v,act,imp,
бөгөш,v,act,imp,
бөжөй,v,act,imp,
бөжөктө,v,act,imp,
бөжү,v,act,imp,
бөжүлдө,v,act,imp,
бөжүрө,v,act,imp,
бөйпөй,v,act,imp,
бөйпөктө,v,act,imp,
бөйпөлөӊдө,v,act,imp,
бөйпөӊдө,v,act,imp,
бөйтөй,v,act,imp,
бөксөрбө,v,act,imp,
бөктөрүн,v,act,imp,
бөкчөңдө,v,act,imp,
бөкчүй,v,act,imp,
бөкшү,v,act,imp,
бөлөксү,v,act,imp,
бөлөш,v,act,imp,
бөлпүлдө,v,act,imp,
бөлтөй,v,act,imp,
бөлчөктө,v,act,imp,
бөөдөсү,v,act,imp,
бөөрсү,v,act,imp,
бөөшсү,v,act,imp,
бөөшсүн,v,act,imp,
бөпөлөн,v,act,imp,
бөпүлө,v,act,imp,
бөтөнсү,v,act,imp,
бөтөнсүн,v,act,imp,
бөтөнчөлө,v,act,imp,
брондо,v,act,imp,
брондол,v,act,imp,
бубакта,v,act,imp,
бубактан,v,act,imp,
будал,v,act,imp,
будалан,v,act,imp,
будамайла,v,act,imp,
будурай,v,act,imp,
бужура,v,act,imp,
бужурай,v,act,imp,
буйлала,v,act,imp,
буйлалан,v,act,imp,
буйтала,v,act,imp,
букжуй,v,act,imp,
букжуңда,v,act,imp,
буктурмала,v,act,imp,
букуй,v,act,imp,
букулда,v,act,imp,
букчуй,v,act,imp,
булаанда,v,act,imp,
булаӊд,v,act,imp,
булг,v,act,imp,
булгакта,v,act,imp,
булгал,v,act,imp,
булган,v,act,imp,
булд,v,act,imp,
булдурукта,v,act,imp,
булжутп,v,act,imp,
булкуй,v,act,imp,
булоолон,v,act,imp,
бултаӊд,v,act,imp,
бултуй,v,act,imp,
бултулд,v,act,imp,
бултуӊд,v,act,imp,
булуттан,v,act,imp,
булчуй,v,act,imp,
булчуӊд,v,act,imp,
бураӊд,v,act,imp,
бурбуй,v,act,imp,
бурбуӊд,v,act,imp,
бург,v,act,imp,
бургу,v,act,imp,
бургуйла,v,act,imp,
бургулан,v,act,imp,
бургулаш,v,act,imp,
бурдаш,v,act,imp,
бурду,v,act,imp,
буржуй,v,act,imp,
буржуӊда,v,act,imp,
бурканда,v,act,imp,
буркандан,v,act,imp,
буркулд,v,act,imp,
буркур,v,act,imp,
бурмал,v,act,imp,
бурмалан,v,act,imp,
бурмалатуу,v,act,imp,
бурсуй,v,act,imp,
буртуй,v,act,imp,
буртулд,v,act,imp,
буртуӊд,v,act,imp,
буруй,v,act,imp,
буруксу,v,act,imp,
бурчатпа,v,act,imp,
бутакта,v,act,imp,
бутактал,v,act,imp,
бутактан,v,act,imp,
буташ,v,act,imp,
бутта,v,act,imp,
буттал,v,act,imp,
бутташ,v,act,imp,
буугуз,v,act,imp,
буумала,v,act,imp,
буураканда,v,act,imp,
буурканда,v,act,imp,
буурулда,v,act,imp,
бучкакта,v,act,imp,
бучуй,v,act,imp,
бую,v,act,imp,
бүдө,v,act,imp,
бүдөмүктө,v,act,imp,
бүдөмүктөн,v,act,imp,
бүжүй,v,act,imp,
бүжүрөӊдө,v,act,imp,
бүжүӊдө,v,act,imp,
бүйлөлө,v,act,imp,
бүйрү,v,act,imp,
бүйүр,v,act,imp,
бүйүрмөлө,v,act,imp,
бүйүрмөлөн,v,act,imp,
бүйүрмөлөш,v,act,imp,
бүкмөлө,v,act,imp,
бүкмөлөн,v,act,imp,
бүксү,v,act,imp,
бүкүндө,v,act,imp,
бүкүрөй,v,act,imp,
бүкүрөӊдө,v,act,imp,
бүкүӊдөш,v,act,imp,
бүкчөй,v,act,imp,
бүкчүй,v,act,imp,
бүкчүӊдө,v,act,imp,
бүкшү,v,act,imp,
бүлгүз,v,act,imp,
бүлөш,v,act,imp,
бүлтүй,v,act,imp,
бүр,v,act,imp,
бүрдөн,v,act,imp,
бүркөн,v,act,imp,
бүрмөлө,v,act,imp,
бүрмөлөн,v,act,imp,
бүткөз,v,act,imp,
бүтөш,v,act,imp,
бүтүй,v,act,imp,
бүтүндө,v,act,imp,
бүтүӊдө,v,act,imp,
бүчүлөн,v,act,imp,
бүшүркө,v,act,imp,
быдылд,v,act,imp,
быдырлан,v,act,imp,
быйпый,v,act,imp,
быйпыӊд,v,act,imp,
быксы,v,act,imp,
быкшы,v,act,imp,
быкылд,v,act,imp,
быкыра,v,act,imp,
былбыра,v,act,imp,
былгы,v,act,imp,
былдыра,v,act,imp,
былдырла,v,act,imp,
былкый,v,act,imp,
былпый,v,act,imp,
былпылда,v,act,imp,
былтый,v,act,imp,
былчы,v,act,imp,
былчылд,v,act,imp,
былчыра,v,act,imp,
былчыран,v,act,imp,
былык,v,act,imp,
бырбый,v,act,imp,
бырбыӊда,v,act,imp,
быржый,v,act,imp,
быркылд,v,act,imp,
быркыр,v,act,imp,
быркыран,v,act,imp,
бырпылд,v,act,imp,
бырпыра,v,act,imp,
бырсылда,v,act,imp,
быртый,v,act,imp,
быртылда,v,act,imp,
бырчала,v,act,imp,
бырчалаш,v,act,imp,
бырыксы,v,act,imp,
бырыңда,v,act,imp,
бырыскы,v,act,imp,
бытмый,v,act,imp,
бытпылдыкта,v,act,imp,
бытый,v,act,imp,
бычакташ,v,act,imp,
бычыр,v,act,imp,
бышаңда,v,act,imp,
бышар,v,act,imp,
бышкыр,v,act,imp,
бышкырын,v,act,imp,
бышмый,v,act,imp,
быштай,v,act,imp,
бышык,v,act,imp,
бышыксын,v,act,imp,
бышыктал,v,act,imp,
бышылд,v,act,imp,
вëрсткала,v,act,imp,
вëрсткалан,v,act,imp,
гарантияла,v,act,imp,
гидрогенде,v,act,imp,
гипсте,v,act,imp,
гримд,v,act,imp,
гримден,v,act,imp,
гүлдөн,v,act,imp,
гүүлдө,v,act,imp,
даакылан,v,act,imp,
даалда,v,act,imp,
даамдан,v,act,imp,
даамдаш,v,act,imp,
даамдуула,v,act,imp,
дааналан,v,act,imp,
даараттан,v,act,imp,
даарда,v,act,imp,
дабдаары,v,act,imp,
дабдыра,v,act,imp,
дабдыраӊда,v,act,imp,
дабыртта,v,act,imp,
дабышта,v,act,imp,
дабыштан,v,act,imp,
дагдаары,v,act,imp,
дагдай,v,act,imp,
дагдаӊда,v,act,imp,
дагдый,v,act,imp,
дагдылан,v,act,imp,
дайындал,v,act,imp,
дайындан,v,act,imp,
дайындаш,v,act,imp,
далалаттан,v,act,imp,
далба,v,act,imp,
далбаала,v,act,imp,
далбаалан,v,act,imp,
далбаары,v,act,imp,
далбалакта,v,act,imp,
далбасала,v,act,imp,
далбаста,v,act,imp,
далбаӊда,v,act,imp,
далбыра,v,act,imp,
далбыртта,v,act,imp,
далдала,v,act,imp,
далдалакта,v,act,imp,
далдалан,v,act,imp,
далдооло,v,act,imp,
далдоолон,v,act,imp,
далдый,v,act,imp,
далдыра,v,act,imp,
далилде,v,act,imp,
далилдел,v,act,imp,
далилден,v,act,imp,
далпай,v,act,imp,
далпый,v,act,imp,
далылан,v,act,imp,
дамалан,v,act,imp,
дамжы,v,act,imp,
дампаӊда,v,act,imp,
дампый,v,act,imp,
данакерле,v,act,imp,
данакерлен,v,act,imp,
дандай,v,act,imp,
дандый,v,act,imp,
данкта,v,act,imp,
даңдан,v,act,imp,
дапдаары,v,act,imp,
дапдыра,v,act,imp,
дапкаары,v,act,imp,
дарала,v,act,imp,
дарбаанда,v,act,imp,
дарбай,v,act,imp,
дардалаӊда,v,act,imp,
дардаӊда,v,act,imp,
дардый,v,act,imp,
даректе,v,act,imp,
дартан,v,act,imp,
дарылан,v,act,imp,
дарымда,v,act,imp,
дарымдал,v,act,imp,
дарымдан,v,act,imp,
дастанияла,v,act,imp,
дасы,v,act,imp,
дасык,v,act,imp,
дата,v,act,imp,
даярдал,v,act,imp,
даярдаш,v,act,imp,
даӊазала,v,act,imp,
даӊазалан,v,act,imp,
даӊгыра,v,act,imp,
даӊда,v,act,imp,
даӊкай,v,act,imp,
даӊкакта,v,act,imp,
даӊкаӊда,v,act,imp,
даӊктал,v,act,imp,
даӊктан,v,act,imp,
даӊкылда,v,act,imp,
даӊылда,v,act,imp,
дегдекте,v,act,imp,
дегдел,v,act,imp,
дегдеӊде,v,act,imp,
дегенси,v,act,imp,
дедекте,v,act,imp,
дезинфекцияла,v,act,imp,
дезинфекциялан,v,act,imp,
дейдилен,v,act,imp,
декилде,v,act,imp,
делбекте,v,act,imp,
делбелекте,v,act,imp,
делбелен,v,act,imp,
делбеӊде,v,act,imp,
делбиртте,v,act,imp,
делдекте,v,act,imp,
делделекте,v,act,imp,
делделеӊде,v,act,imp,
делдеӊде,v,act,imp,
делдире,v,act,imp,
делин,v,act,imp,
делкилде,v,act,imp,
делөөрсү,v,act,imp,
делөөрү,v,act,imp,
демдел,v,act,imp,
демжи,v,act,imp,
демилгеле,v,act,imp,
демобилизацияла,v,act,imp,
демобилизациялан,v,act,imp,
демонстрацияла,v,act,imp,
демонстрациялан,v,act,imp,
депонентте,v,act,imp,
дерделеӊде,v,act,imp,
дерей,v,act,imp,
дестеле,v,act,imp,
деӊгире,v,act,imp,
деӊкей,v,act,imp,
деӊкеӊде,v,act,imp,
деӊкий,v,act,imp,
дикилде,v,act,imp,
дилгирлен,v,act,imp,
дилдире,v,act,imp,
диңкилде,v,act,imp,
дирдий,v,act,imp,
диртилде,v,act,imp,
дискриминацияла,v,act,imp,
дитте,v,act,imp,
дифференциацияла,v,act,imp,
дифференциациялан,v,act,imp,
диӊкий,v,act,imp,
добушта,v,act,imp,
догдой,v,act,imp,
догор,v,act,imp,
додоло,v,act,imp,
додолон,v,act,imp,
дозала,v,act,imp,
документте,v,act,imp,
документтел,v,act,imp,
долбоорло,v,act,imp,
долбоорлон,v,act,imp,
долдой,v,act,imp,
долдура,v,act,imp,
долулан,v,act,imp,
домдо,v,act,imp,
домпой,v,act,imp,
домпоӊдо,v,act,imp,
домпулда,v,act,imp,
доолан,v,act,imp,
дордой,v,act,imp,
дордоңдо,v,act,imp,
доюрлан,v,act,imp,
доӊкой,v,act,imp,
доӊкулда,v,act,imp,
дөбөлө,v,act,imp,
дөбөлөн,v,act,imp,
дөгөрсү,v,act,imp,
дөгүрсүн,v,act,imp,
дөдөйлөн,v,act,imp,
дөдөмөлдө,v,act,imp,
дөмпөй,v,act,imp,
дөнкөй,v,act,imp,
дөөдүрө,v,act,imp,
дөөкүрсү,v,act,imp,
дөөкүрсүн,v,act,imp,
дөөперестен,v,act,imp,
дөөпөрөстөн,v,act,imp,
дөөсүн,v,act,imp,
дөрдөй,v,act,imp,
дөрөөлө,v,act,imp,
дөӊгөлө,v,act,imp,
дөӊгөлөн,v,act,imp,
дөӊкөй,v,act,imp,
дранкала,v,act,imp,
дранкалан,v,act,imp,
дубалан,v,act,imp,
дублирле,v,act,imp,
дугдуй,v,act,imp,
дугдуӊда,v,act,imp,
дудуксун,v,act,imp,
дудуктан,v,act,imp,
дулдуй,v,act,imp,
дулдукта,v,act,imp,
дулдуӊда,v,act,imp,
дулуй,v,act,imp,
думала,v,act,imp,
думбала,v,act,imp,
думбалакта,v,act,imp,
думбалактан,v,act,imp,
думбалакташ,v,act,imp,
думбалан,v,act,imp,
думпуй,v,act,imp,
дурустал,v,act,imp,
дуушарлан,v,act,imp,
душмандаш,v,act,imp,
дүбүрттө,v,act,imp,
дүгдүй,v,act,imp,
дүгдүрөй,v,act,imp,
дүгдүӊдө,v,act,imp,
дүгдүӊдөш,v,act,imp,
дүкөрттө,v,act,imp,
дүкүлдөш,v,act,imp,
дүлөйсү,v,act,imp,
дүлөйсүн,v,act,imp,
дүмбөлө,v,act,imp,
дүмүрөӊдө,v,act,imp,
дүңүлдө,v,act,imp,
дүпүй,v,act,imp,
дүпүрө,v,act,imp,
дүрбөлөңдө,v,act,imp,
дүрбөлөӊдөш,v,act,imp,
дүрбү,v,act,imp,
дүрдүй,v,act,imp,
дүрдүк,v,act,imp,
дүрмөттө,v,act,imp,
дүрмөттөл,v,act,imp,
дүрсүлдө,v,act,imp,
дүӊгүрлө,v,act,imp,
дүӊгүрө,v,act,imp,
дүӊкүй,v,act,imp,
дүӊкүлдө,v,act,imp,
дыбыра,v,act,imp,
дыбыртта,v,act,imp,
дыгдый,v,act,imp,
дылдыра,v,act,imp,
дымда,v,act,imp,
дымы,v,act,imp,
дымык,v,act,imp,
дымыра,v,act,imp,
дындый,v,act,imp,
дыргаякта,v,act,imp,
дыргы,v,act,imp,
дырдай,v,act,imp,
дырдый,v,act,imp,
дырылда,v,act,imp,
дыӊгыра,v,act,imp,
дыӊкый,v,act,imp,
дыӊкылда,v,act,imp,
дыӊылда,v,act,imp,
жа,v,act,imp,
жаакташ,v,act,imp,
жаала,v,act,imp,
жаатташ,v,act,imp,
жабалакта,v,act,imp,
жабды,v,act,imp,
жабдыктал,v,act,imp,
жабдыктан,v,act,imp,
жабуулан,v,act,imp,
жабырда,v,act,imp,
жабырлан,v,act,imp,
жабытта,v,act,imp,
жагалдан,v,act,imp,
жагенеле,v,act,imp,
жагжай,v,act,imp,
жагжаӊда,v,act,imp,
жадыра,v,act,imp,
жажала,v,act,imp,
жажылда,v,act,imp,
жазакерлен,v,act,imp,
жазгакта,v,act,imp,
жазгала,v,act,imp,
жаздал,v,act,imp,
жайбаракаттан,v,act,imp,
жайгар,v,act,imp,
жайдактал,v,act,imp,
жайдарылан,v,act,imp,
жайдаӊда,v,act,imp,
жайкакта,v,act,imp,
жайкаӊда,v,act,imp,
жайпа,v,act,imp,
жайпаӊда,v,act,imp,
жайранда,v,act,imp,
жакжай,v,act,imp,
жактал,v,act,imp,
жакташ,v,act,imp,
жакшылан,v,act,imp,
жакшыр,v,act,imp,
жакынсы,v,act,imp,
жакырдан,v,act,imp,
жакырлан,v,act,imp,
жал,v,act,imp,
жалакайлан,v,act,imp,
жалаӊда,v,act,imp,
жалбарын,v,act,imp,
жалбыракта,v,act,imp,
жалбыртта,v,act,imp,
жалгамала,v,act,imp,
жалган,v,act,imp,
жалгызда,v,act,imp,
жалгызсын,v,act,imp,
жалдан,v,act,imp,
жалжакта,v,act,imp,
жалжалакта,v,act,imp,
жалжаӊда,v,act,imp,
жалжылда,v,act,imp,
жалкоолон,v,act,imp,
жалкы,v,act,imp,
жалкылда,v,act,imp,
жалмалан,v,act,imp,
жалмаӊда,v,act,imp,
жалпакта,v,act,imp,
жалпалакта,v,act,imp,
жалпалаӊда,v,act,imp,
жалпаӊда,v,act,imp,
жалпый,v,act,imp,
жалпыла,v,act,imp,
жалтайла,v,act,imp,
жалтакта,v,act,imp,
жалтанда,v,act,imp,
жалтар,v,act,imp,
жалчы,v,act,imp,
жамаала,v,act,imp,
жамаатташ,v,act,imp,
жамаачыла,v,act,imp,
жамаачылан,v,act,imp,
жамакта,v,act,imp,
жамактал,v,act,imp,
жамал,v,act,imp,
жамандал,v,act,imp,
жамапжазга,v,act,imp,
жамгар,v,act,imp,
жамдал,v,act,imp,
жамкар,v,act,imp,
жампай,v,act,imp,
жампый,v,act,imp,
жамшый,v,act,imp,
жамыра,v,act,imp,
жантаӊда,v,act,imp,
жантый,v,act,imp,
жаны,v,act,imp,
жапайылан,v,act,imp,
жапайылаш,v,act,imp,
жапакечтен,v,act,imp,
жапалакта,v,act,imp,
жапаӊда,v,act,imp,
жапшыр,v,act,imp,
жапызда,v,act,imp,
жапылда,v,act,imp,
жапырай,v,act,imp,
жапыракта,v,act,imp,
жапырактал,v,act,imp,
жапыраӊда,v,act,imp,
жарактан,v,act,imp,
жаралан,v,act,imp,
жаран,v,act,imp,
жарбаӊда,v,act,imp,
жардамдаш,v,act,imp,
жардылан,v,act,imp,
жарнакташ,v,act,imp,
жароокерден,v,act,imp,
жароокерлен,v,act,imp,
жароокерси,v,act,imp,
жартыла,v,act,imp,
жартылан,v,act,imp,
жарыктан,v,act,imp,
жарымда,v,act,imp,
жарымдал,v,act,imp,
жарыяла,v,act,imp,
жарыялан,v,act,imp,
жасакерден,v,act,imp,
жасакерлен,v,act,imp,
жасакөйлөн,v,act,imp,
жасал,v,act,imp,
жасалгала,v,act,imp,
жасалгалан,v,act,imp,
жасалгалаш,v,act,imp,
жасалмалда,v,act,imp,
жасан,v,act,imp,
жасаш,v,act,imp,
жаска,v,act,imp,
жаскакта,v,act,imp,
жаскактал,v,act,imp,
жаскала,v,act,imp,
жаскан,v,act,imp,
жатакта,v,act,imp,
жаталакташ,v,act,imp,
жатсын,v,act,imp,
жатсыра,v,act,imp,
жатсыраш,v,act,imp,
жаттал,v,act,imp,
жатыңкыра,v,act,imp,
жатыңкыраш,v,act,imp,
жатырка,v,act,imp,
жатыркаш,v,act,imp,
жашаңкыра,v,act,imp,
жашар,v,act,imp,
жашоору,v,act,imp,
жашсын,v,act,imp,
жашыгансы,v,act,imp,
жашылда,v,act,imp,
жашылдаш,v,act,imp,
жашыңкыра,v,act,imp,
жашырынгансы,v,act,imp,
жаянда,v,act,imp,
жаӊда,v,act,imp,
жаӊдаш,v,act,imp,
жаӊжалдаш,v,act,imp,
жаӊса,v,act,imp,
жаӊша,v,act,imp,
жаӊыла,v,act,imp,
жаӊылан,v,act,imp,
жаӊыр,v,act,imp,
жаӊырыкта,v,act,imp,
ждөш,v,act,imp,
жебелен,v,act,imp,
жебире,v,act,imp,
жегизишүү,v,act,imp,
жезде,v,act,imp,
жекелен,v,act,imp,
жекесин,v,act,imp,
жеки,v,act,imp,
жекир,v,act,imp,
жекирин,v,act,imp,
жексенде,v,act,imp,
желбегейлен,v,act,imp,
желбир,v,act,imp,
желбиртте,v,act,imp,
желде,v,act,imp,
желеле,v,act,imp,
желелен,v,act,imp,
желимдел,v,act,imp,
желимден,v,act,imp,
желинде,v,act,imp,
желкилде,v,act,imp,
жемдел,v,act,imp,
жемден,v,act,imp,
жемиштен,v,act,imp,
жеңеле,v,act,imp,
жепей,v,act,imp,
жепеңде,v,act,imp,
жепилде,v,act,imp,
жепирей,v,act,imp,
жепиреңде,v,act,imp,
жепич,v,act,imp,
жерсин,v,act,imp,
жерсыйпа,v,act,imp,
жетектел,v,act,imp,
жетелен,v,act,imp,
жетимсире,v,act,imp,
жетиӊкире,v,act,imp,
жеӊ,v,act,imp,
жеӊде,v,act,imp,
жеӊилде,v,act,imp,
жеӊилден,v,act,imp,
жиби,v,act,imp,
жигерден,v,act,imp,
жигерлен,v,act,imp,
жигитсин,v,act,imp,
жижиӊде,v,act,imp,
жиидилен,v,act,imp,
жийиркенси,v,act,imp,
жикий,v,act,imp,
жикте,v,act,imp,
жиктел,v,act,imp,
жилбикте,v,act,imp,
жиликтел,v,act,imp,
жинде,v,act,imp,
жиник,v,act,imp,
жипкир,v,act,imp,
жирел,v,act,imp,
житкир,v,act,imp,
жйөлөн,v,act,imp,
жйөөлө,v,act,imp,
жндөн,v,act,imp,
жндөш,v,act,imp,
жоболоӊдо,v,act,imp,
жобураш,v,act,imp,
жогорула,v,act,imp,
жойбурлан,v,act,imp,
жойдулан,v,act,imp,
жойкула,v,act,imp,
жойкунда,v,act,imp,
жойкундал,v,act,imp,
жойпокто,v,act,imp,
жойпулан,v,act,imp,
жойчу,v,act,imp,
жоксун,v,act,imp,
жолдон,v,act,imp,
жолдошсу,v,act,imp,
жолдошсун,v,act,imp,
жолжой,v,act,imp,
жолотуш,v,act,imp,
жолочу,v,act,imp,
жолтооло,v,act,imp,
жомоктол,v,act,imp,
жомоктопжокто,v,act,imp,
жомоло,v,act,imp,
жомсо,v,act,imp,
жоолукта,v,act,imp,
жоомартсын,v,act,imp,
жоонсу,v,act,imp,
жоонсун,v,act,imp,
жоопто,v,act,imp,
жооптол,v,act,imp,
жооптош,v,act,imp,
жоошсу,v,act,imp,
жоошсун,v,act,imp,
жоромолдо,v,act,imp,
жоромоло,v,act,imp,
жортокто,v,act,imp,
жортуулда,v,act,imp,
жоруктан,v,act,imp,
жорупта,v,act,imp,
жоруптал,v,act,imp,
жорупташ,v,act,imp,
жосомолдо,v,act,imp,
жошолон,v,act,imp,
жошор,v,act,imp,
жошу,v,act,imp,
жөжөлө,v,act,imp,
жөжүрө,v,act,imp,
жөлөктө,v,act,imp,
жөлөмөлө,v,act,imp,
жөмө,v,act,imp,
жөмөлө,v,act,imp,
жөнктр,v,act,imp,
жөнөкөйлө,v,act,imp,
жөнөкөйлөн,v,act,imp,
жөнөттр,v,act,imp,
жөнөтш,v,act,imp,
жөөжалаӊда,v,act,imp,
жөөктө,v,act,imp,
жөөктөш,v,act,imp,
жөөттөн,v,act,imp,
жөргө,v,act,imp,
жөргөмдө,v,act,imp,
жөргөмдөл,v,act,imp,
жөрмө,v,act,imp,
жөрмөш,v,act,imp,
жөрөлгөлө,v,act,imp,
жөрөмөлдө,v,act,imp,
жөтөлгөнсү,v,act,imp,
жргздр,v,act,imp,
жргзл,v,act,imp,
жткнш,v,act,imp,
жубан,v,act,imp,
жугузуш,v,act,imp,
жугуйлан,v,act,imp,
жугуш,v,act,imp,
жуйкулан,v,act,imp,
жуйкур,v,act,imp,
жук,v,act,imp,
жукала,v,act,imp,
жукалан,v,act,imp,
жукар,v,act,imp,
жукта,v,act,imp,
жулгуз,v,act,imp,
жулкулаш,v,act,imp,
жулкулда,v,act,imp,
жулмала,v,act,imp,
жулмалан,v,act,imp,
жулмалаш,v,act,imp,
жулмуй,v,act,imp,
жулмуӊда,v,act,imp,
жулукта,v,act,imp,
жумала,v,act,imp,
жумалан,v,act,imp,
жумарла,v,act,imp,
жумарлакта,v,act,imp,
жумарлактан,v,act,imp,
жумгуз,v,act,imp,
жумурткала,v,act,imp,
жумурула,v,act,imp,
жумурулан,v,act,imp,
жумуӊкура,v,act,imp,
жумшакта,v,act,imp,
жумшактал,v,act,imp,
жумшал,v,act,imp,
жумшар,v,act,imp,
жупта,v,act,imp,
жуптал,v,act,imp,
жупташ,v,act,imp,
жупунула,v,act,imp,
жупунулан,v,act,imp,
журтташ,v,act,imp,
жуткун,v,act,imp,
жуткуруш,v,act,imp,
жуттук,v,act,imp,
жуугуз,v,act,imp,
жуукта,v,act,imp,
жуукташ,v,act,imp,
жуукурлан,v,act,imp,
жуунуптаран,v,act,imp,
жуунуш,v,act,imp,
жууптазала,v,act,imp,
жуура,v,act,imp,
жууру,v,act,imp,
жууруш,v,act,imp,
жууша,v,act,imp,
жүгөндө,v,act,imp,
жүгөндөл,v,act,imp,
жүздөмөндө,v,act,imp,
жүздөш,v,act,imp,
жүйөлө,v,act,imp,
жүлжүй,v,act,imp,
жүлжүӊдө,v,act,imp,
жүндө,v,act,imp,
жүрдр,v,act,imp,
жүрөксү,v,act,imp,
жүрөксүн,v,act,imp,
жыбылжы,v,act,imp,
жыбытта,v,act,imp,
жыбыӊда,v,act,imp,
жыды,v,act,imp,
жыйгыз,v,act,imp,
жыйнакта,v,act,imp,
жыйнактал,v,act,imp,
жыйнаткыз,v,act,imp,
жыйры,v,act,imp,
жыйынтыкта,v,act,imp,
жыйынтыктал,v,act,imp,
жыйыр,v,act,imp,
жыкта,v,act,imp,
жыкылда,v,act,imp,
жылаӊачта,v,act,imp,
жылаӊачтал,v,act,imp,
жылаӊачтан,v,act,imp,
жылаӊбашта,v,act,imp,
жылаӊбаштан,v,act,imp,
жылбы,v,act,imp,
жылгалан,v,act,imp,
жылгансы,v,act,imp,
жылгыз,v,act,imp,
жылдыздан,v,act,imp,
жылжакта,v,act,imp,
жылжаӊда,v,act,imp,
жылжы,v,act,imp,
жылжый,v,act,imp,
жылжыкта,v,act,imp,
жылжылыкта,v,act,imp,
жылмакайла,v,act,imp,
жылмакайлан,v,act,imp,
жылмалан,v,act,imp,
жылмалаңда,v,act,imp,
жылмар,v,act,imp,
жылмаӊда,v,act,imp,
жылмаӊдаш,v,act,imp,
жылмыңда,v,act,imp,
жылмыңдаш,v,act,imp,
жылпылда,v,act,imp,
жылпышта,v,act,imp,
жылтыӊда,v,act,imp,
жылуула,v,act,imp,
жылуулан,v,act,imp,
жылчы,v,act,imp,
