бычылуу,adj,pst,attr
быштактай,adj,pst,attr
бышты-чийки,adj,pst,attr
бышыкталуу,adj,pst,attr
бышылуу,adj,pst,attr
бышымдай,adj,pst,attr
бышырылуу,adj,pst,attr
бээдей,adj,pst,attr
бээжиндик,adj,pst,attr
бээлүү,adj,pst,attr
гармониялуу,adj,pst,attr
гениалдуу,adj,pst,attr
глобалдуу,adj,pst,attr
гумандуу,adj,pst,attr
гүлдөй,adj,pst,attr
гүлдүү,adj,pst,attr
гүлүндөй,adj,pst,attr
гүлчөтай,adj,pst,attr
даакылуу,adj,pst,attr
даамдуу,adj,pst,attr
дабыркайлуу,adj,pst,attr
дажаал,adj,pst,attr
дайрадай,adj,pst,attr
дайрасындай,adj,pst,attr
дайын,adj,pst,attr
дайындалуу,adj,pst,attr
дайындуу,adj,pst,attr
дайынсыз,adj,pst,attr
далай,adj,pst,attr
далбардай,adj,pst,attr
далдадагы,adj,pst,attr
далилделүү,adj,pst,attr
далилдүү,adj,pst,attr
далпылдак,adj,pst,attr
далылуу,adj,pst,attr
дамалуу,adj,pst,attr
дамелүү,adj,pst,attr
дандуу,adj,pst,attr
дандырдай,adj,pst,attr
дандырлуу,adj,pst,attr
данышмандуу,adj,pst,attr
даңгыл,adj,pst,attr
даңгылдар,adj,pst,attr
даңгыр,adj,pst,attr
даңгыттай,adj,pst,attr
дапдаана,adj,pst,attr
дапдаяр,adj,pst,attr
даражалуу,adj,pst,attr
дарбазалуу,adj,pst,attr
дардаңдар,adj,pst,attr
дарде,adj,pst,attr
дармандуу,adj,pst,attr
дартмандуу,adj,pst,attr
дарттай,adj,pst,attr
дарттуу,adj,pst,attr
дарылуу,adj,pst,attr
дарымдалуу,adj,pst,attr
дарыялык,adj,pst,attr
дасторкондуу,adj,pst,attr
датталуу,adj,pst,attr
дашказандай,adj,pst,attr
даяр,adj,pst,attr
даярдалуу,adj,pst,attr
даӊазалуу,adj,pst,attr
даӊдуу,adj,pst,attr
даӊкталуу,adj,pst,attr
дегделүү,adj,pst,attr
дегендей,adj,pst,attr
декларативдүү,adj,pst,attr
декоративдүү,adj,pst,attr
делүү,adj,pst,attr
демделүү,adj,pst,attr
демдүү,adj,pst,attr
демейдегидей,adj,pst,attr
демилгелүү,adj,pst,attr
денедеги,adj,pst,attr
денелүү,adj,pst,attr
деңгенедей,adj,pst,attr
деңиздей,adj,pst,attr
дефектилүү,adj,pst,attr
дилгир,adj,pst,attr
дилделик,adj,pst,attr
диндүү,adj,pst,attr
динсиз,adj,pst,attr
дипломдуу,adj,pst,attr
дискурсивдүү,adj,pst,attr
дифференциалдуу,adj,pst,attr
добулбастай,adj,pst,attr
добулдуу,adj,pst,attr
документалдуу,adj,pst,attr
документтелүү,adj,pst,attr
долпуш,adj,pst,attr
долу,adj,pst,attr
долулук,adj,pst,attr
доңуздай,adj,pst,attr
доолбастай,adj,pst,attr
доолдай,adj,pst,attr
доолдой,adj,pst,attr
доолуу,adj,pst,attr
доотайлык,adj,pst,attr
дотай,adj,pst,attr
дөбөдөгү,adj,pst,attr
дөбөдөй,adj,pst,attr
дөбөлүү,adj,pst,attr
дөдөй,adj,pst,attr
дөмбүлдүү,adj,pst,attr
дөңгөчтөй,adj,pst,attr
дөөдөй,adj,pst,attr
дубалдай,adj,pst,attr
дубалдуу,adj,pst,attr
дубандай,adj,pst,attr
дулдугуй,adj,pst,attr
дурус,adj,pst,attr
дурусталуу,adj,pst,attr
душмансыз,adj,pst,attr
дүйнөдөй,adj,pst,attr
дүйнөлүк,adj,pst,attr
дүйнөсүндөй,adj,pst,attr
дүйүм,adj,pst,attr
дүмөктөй,adj,pst,attr
дүмөктүү,adj,pst,attr
дүмөн,adj,pst,attr
дүмпөк,adj,pst,attr
дүмпүк-дүмпүк,adj,pst,attr
дүндүү,adj,pst,attr
дүнүйөдөй,adj,pst,attr
дүнүйөлүк,adj,pst,attr
дүнүйөңдөй,adj,pst,attr
дүңгөр,adj,pst,attr
дүпүлдөк,adj,pst,attr
дүрбөлөӊдүү,adj,pst,attr
дүркүн,adj,pst,attr
дүркүн-дүркүн,adj,pst,attr
дүркүндүү,adj,pst,attr
дүрмөктүү,adj,pst,attr
дүрмөттөлүү,adj,pst,attr
дүӊгөлүү,adj,pst,attr
дыгдырылуу,adj,pst,attr
дырдай,adj,pst,attr
жаадай,adj,pst,attr
жаактуу,adj,pst,attr
жаалдуу,adj,pst,attr
жаалуу,adj,pst,attr
жаалуулар,adj,pst,attr
жаандагы,adj,pst,attr
жаандай,adj,pst,attr
жаандуу,adj,pst,attr
жаан-чачындуу,adj,pst,attr
жаачан,adj,pst,attr
жаачудай,adj,pst,attr
жаачыдай,adj,pst,attr
жабдуу,adj,pst,attr
жабдыкталуу,adj,pst,attr
жабдылуу,adj,pst,attr
жабуулуу,adj,pst,attr
жабыгар,adj,pst,attr
жабыктай,adj,pst,attr
жабылуу,adj,pst,attr
жабырлуу,adj,pst,attr
жагалдуу,adj,pst,attr
жагалмайдай,adj,pst,attr
жагдай,adj,pst,attr
жагдайлуу,adj,pst,attr
жагжайыңкы,adj,pst,attr
жагылуу,adj,pst,attr
жагымдуу,adj,pst,attr
жагыштуу,adj,pst,attr
жадаалдуу,adj,pst,attr
жадаалуу,adj,pst,attr
жадалдуу,adj,pst,attr
жадалуу,adj,pst,attr
жадүгөй,adj,pst,attr
жадүгөйлүү,adj,pst,attr
жадыгөйлүү,adj,pst,attr
жазайылдуу,adj,pst,attr
жазалуу,adj,pst,attr
жазгандай,adj,pst,attr
жазгы,adj,pst,attr
жаздалуу,adj,pst,attr
жазы,adj,pst,attr
жазыксыз,adj,pst,attr
жазыктай,adj,pst,attr
жазылуу,adj,pst,attr
жайгарылуу,adj,pst,attr
жайгаштырылуу,adj,pst,attr
жайдак,adj,pst,attr
жайдакталуу,adj,pst,attr
жайдары,adj,pst,attr
жайдарым,adj,pst,attr
жайкалуу,adj,pst,attr
жайкы,adj,pst,attr
жайлалуу,adj,pst,attr
жайлоодогу,adj,pst,attr
жайлуу,adj,pst,attr
жайма,adj,pst,attr
жаймалама,adj,pst,attr
жайпак,adj,pst,attr
жайсыз,adj,pst,attr
жайык,adj,pst,attr
жайыттагы,adj,pst,attr
жакалуу,adj,pst,attr
жакасыз,adj,pst,attr
жаккы,adj,pst,attr
жактагы,adj,pst,attr
жакталуу,adj,pst,attr
жактырылуу,adj,pst,attr
жакшы,adj,pst,attr
жакшыдай,adj,pst,attr
жакшы-жакшы,adj,pst,attr
жакшы-жаман,adj,pst,attr
жакшылар,adj,pst,attr
жакшыраак,adj,pst,attr
жакы,adj,pst,attr
жакын,adj,pst,attr
жакынкы,adj,pst,attr
жакыр,adj,pst,attr
жалаалуу,adj,pst,attr
жалалуу,adj,pst,attr
жаламалуу,adj,pst,attr
жаланкычтай,adj,pst,attr
жалаң,adj,pst,attr
жалаңгычтай,adj,pst,attr
жалаңкычтай,adj,pst,attr
жалаӊкычтай,adj,pst,attr
жалбыздуу,adj,pst,attr
жалганчы,adj,pst,attr
жалгыз,adj,pst,attr
жалгыз-жарым,adj,pst,attr
жалдуу,adj,pst,attr
жалжагай,adj,pst,attr
жалжал,adj,pst,attr
жал-жал,adj,pst,attr
жалкоо,adj,pst,attr
жалкотой,adj,pst,attr
жалкы,adj,pst,attr
жалкындуу,adj,pst,attr
жалоондой,adj,pst,attr
жалпак,adj,pst,attr
жалпак-жалпак,adj,pst,attr
жалтаң,adj,pst,attr
жалтыр,adj,pst,attr
жалуу,adj,pst,attr
жалындай,adj,pst,attr
жалындуу,adj,pst,attr
жамаачылуу,adj,pst,attr
жамакталуу,adj,pst,attr
жамалуу,adj,pst,attr
жаман,adj,pst,attr
жамандалуу,adj,pst,attr
жамандар,adj,pst,attr
жаманды-жакшы,adj,pst,attr
жаман-жакшы,adj,pst,attr
жаман-жуман,adj,pst,attr
жаманыраак,adj,pst,attr
жамгырдай,adj,pst,attr
жамгырдуу,adj,pst,attr
жамгырлуу,adj,pst,attr
жамдалуу,adj,pst,attr
жанагы,adj,pst,attr
жанагыдай,adj,pst,attr
жанакы,adj,pst,attr
жанакыдай,adj,pst,attr
жаналгычтай,adj,pst,attr
жанаттай,adj,pst,attr
жангазандай,adj,pst,attr
жангандай,adj,pst,attr
жангыз,adj,pst,attr
жандагы,adj,pst,attr
жандардай,adj,pst,attr
жандуу,adj,pst,attr
жандуу-жансыз,adj,pst,attr
жандуулар,adj,pst,attr
жанказандай,adj,pst,attr
жансыз,adj,pst,attr
жантактай,adj,pst,attr
жантык,adj,pst,attr
жанчылуу,adj,pst,attr
жанымдагы,adj,pst,attr
жанындагы,adj,pst,attr
жанындай,adj,pst,attr
жаныңдагы,adj,pst,attr
жаңгактуу,adj,pst,attr
жаңгыз,adj,pst,attr
жаңгыздай,adj,pst,attr
жаңкылар,adj,pst,attr
жаңшаа,adj,pst,attr
жаңы,adj,pst,attr
жаңыдан,adj,pst,attr
жапайы,adj,pst,attr
жапалуу,adj,pst,attr
жапан,adj,pst,attr
жапжалгыз,adj,pst,attr
жапжарык,adj,pst,attr
жапкандай,adj,pst,attr
жапмалуу,adj,pst,attr
жапшырылуу,adj,pst,attr
жапыз,adj,pst,attr
жапыракталуу,adj,pst,attr
жапырактуу,adj,pst,attr
жапыс,adj,pst,attr
жарадар,adj,pst,attr
жарадарлар,adj,pst,attr
жаракалуу,adj,pst,attr
жаракаттуу,adj,pst,attr
жараксыз,adj,pst,attr
жарактуу,adj,pst,attr
жаралуу,adj,pst,attr
жаралуулар,adj,pst,attr
жарамдуу,adj,pst,attr
жараттуу,adj,pst,attr
жаратылуу,adj,pst,attr
жаргактай,adj,pst,attr
жаргандай,adj,pst,attr
жардай,adj,pst,attr
жардактагы,adj,pst,attr
жардуу,adj,pst,attr
жарды,adj,pst,attr
жардырылуу,adj,pst,attr
жаркындуу,adj,pst,attr
жарлуу,adj,pst,attr
жартылуу,adj,pst,attr
жартымдуу,adj,pst,attr
жартысындай,adj,pst,attr
жаруучудай,adj,pst,attr
жарыдай,adj,pst,attr
жарык,adj,pst,attr
жарыктуу,adj,pst,attr
жарыкы,adj,pst,attr
жарылуу,adj,pst,attr
жарым,adj,pst,attr
жарымдалуу,adj,pst,attr
жарымдуу,adj,pst,attr
жарымчалык,adj,pst,attr
жарытылуу,adj,pst,attr
жарытымдуу,adj,pst,attr
жасалгалуу,adj,pst,attr
жасалмалуу,adj,pst,attr
жасалуу,adj,pst,attr
жаскакталуу,adj,pst,attr
жаткандай,adj,pst,attr
жаткырылуу,adj,pst,attr
жатталуу,adj,pst,attr
жаш,adj,pst,attr
жашаӊдуу,adj,pst,attr
жаш-кары,adj,pst,attr
жаштай,adj,pst,attr
жаштайында,adj,pst,attr
жаштоо,adj,pst,attr
жашыгандай,adj,pst,attr
жашыл,adj,pst,attr
жашылала,adj,pst,attr
жашылдуу,adj,pst,attr
жашырылуу,adj,pst,attr
жаялуу,adj,pst,attr
жаӊжалдуу,adj,pst,attr
жаӊылуу,adj,pst,attr
жебедей,adj,pst,attr
жебелүү,adj,pst,attr
жебил,adj,pst,attr
жегендей,adj,pst,attr
жедигердей,adj,pst,attr
жездүү,adj,pst,attr
жейрендей,adj,pst,attr
жеке,adj,pst,attr
жеке-жеке-жеке,adj,pst,attr
жекейбоздой,adj,pst,attr
жекендүү,adj,pst,attr
желаргылуу,adj,pst,attr
желбегей,adj,pst,attr
желбегендей,adj,pst,attr
желбелүү,adj,pst,attr
желдей,adj,pst,attr
желдүү,adj,pst,attr
желедеги,adj,pst,attr
желектей,adj,pst,attr
желектүү,adj,pst,attr
желелүү,adj,pst,attr
желелүүнү,adj,pst,attr
желимдүү,adj,pst,attr
желиндей,adj,pst,attr
желиндүү,adj,pst,attr
желкайыктай,adj,pst,attr
желкедей,adj,pst,attr
желкесиз,adj,pst,attr
желмаяндай,adj,pst,attr
желмогуздай,adj,pst,attr
жембаштыктай,adj,pst,attr
жемелүү,adj,pst,attr
жемирилүү,adj,pst,attr
жеңгисиз,adj,pst,attr
жеңдей,adj,pst,attr
жеңил,adj,pst,attr
жепжеке,adj,pst,attr
жергедеги,adj,pst,attr
жергелеш,adj,pst,attr
жергелүү,adj,pst,attr
жергенттик,adj,pst,attr
жердеги,adj,pst,attr
жердей,adj,pst,attr
жердүү,adj,pst,attr
жериндей,adj,pst,attr
жерлүү,adj,pst,attr
жерсиз,adj,pst,attr
жер-суудагы,adj,pst,attr
жесирдей,adj,pst,attr
жетектелүү,adj,pst,attr
жетелүү,adj,pst,attr
жетесиз,adj,pst,attr
жетигирээк,adj,pst,attr
жетик,adj,pst,attr
жетиктер,adj,pst,attr
жетилүү,adj,pst,attr
жетим,adj,pst,attr
жетимдей,adj,pst,attr
жеткендей,adj,pst,attr
жеткил,adj,pst,attr
жеткилең,adj,pst,attr
жеткилеңдер,adj,pst,attr
жеткилиңдүү,adj,pst,attr
жеткис,adj,pst,attr
жеткисиз,adj,pst,attr
жетүүчүдөй,adj,pst,attr
жешилүү,adj,pst,attr
жеӊгетай,adj,pst,attr
жеӊдүү,adj,pst,attr
жеӊелүү,adj,pst,attr
жеӊилүү,adj,pst,attr
жеӊкетай,adj,pst,attr
жибектей,adj,pst,attr
жиберилүү,adj,pst,attr
жигердүү,adj,pst,attr
жигерлүү,adj,pst,attr
жигиттей,adj,pst,attr
жижиӊдүү,adj,pst,attr
жийделүү,adj,pst,attr
жиликтелүү,adj,pst,attr
жинди,adj,pst,attr
жиндидей,adj,pst,attr
жиндүү,adj,pst,attr
жипсиз,adj,pst,attr
жиптей,adj,pst,attr
жобогондой,adj,pst,attr
жобогоңдуу,adj,pst,attr
жоболондуу,adj,pst,attr
жоболоңдуу,adj,pst,attr
жоболуу,adj,pst,attr
жобон,adj,pst,attr
жогдорлуу,adj,pst,attr
жоголуу,adj,pst,attr
жогорку,adj,pst,attr
жогорулатылуу,adj,pst,attr
жоготулуу,adj,pst,attr
жойболоттой,adj,pst,attr
жойкундалуу,adj,pst,attr
жойкундуу,adj,pst,attr
жоксондуу,adj,pst,attr
жоктолуу,adj,pst,attr
жолборстой,adj,pst,attr
жолдогу,adj,pst,attr
жолдой,adj,pst,attr
жолдуу,adj,pst,attr
жолкуу,adj,pst,attr
жолоочудай,adj,pst,attr
жолсуз,adj,pst,attr
жолтолуу,adj,pst,attr
жолумдуу,adj,pst,attr
жомоктолуу,adj,pst,attr
жонгондой,adj,pst,attr
жондуу,adj,pst,attr
жонумдуу,adj,pst,attr
жонундагы,adj,pst,attr
жоодой,adj,pst,attr
жоодур,adj,pst,attr
жоолуктуу,adj,pst,attr
жоолукчан,adj,pst,attr
жоомарт,adj,pst,attr
жоон,adj,pst,attr
жооптолуу,adj,pst,attr
жоордуу,adj,pst,attr
жоош,adj,pst,attr
жоошураак,adj,pst,attr
жорголуу,adj,pst,attr
жордай,adj,pst,attr
жоролуу,adj,pst,attr
жортолмон,adj,pst,attr
жортуулчудай,adj,pst,attr
жорудай,adj,pst,attr
жоруксуз,adj,pst,attr
жоруктуу,adj,pst,attr
жорулуу,adj,pst,attr
жорумалуу,adj,pst,attr
жорупталуу,adj,pst,attr
жосундуу,adj,pst,attr
жосунсуз,adj,pst,attr
жотолуу,adj,pst,attr
жошодой,adj,pst,attr
жошолуу,adj,pst,attr
жошулуу,adj,pst,attr
жоюлуу,adj,pst,attr
жөжөлүү,adj,pst,attr
жөлөлүү,adj,pst,attr
жөндөлүү,adj,pst,attr
жөндөмдүү,adj,pst,attr
жөндүү,adj,pst,attr
жөнөлүү,adj,pst,attr
жөнөтүлүү,adj,pst,attr
жөнсүз,adj,pst,attr
жөнчүл,adj,pst,attr
жөөлүү,adj,pst,attr
жөөтумандай,adj,pst,attr
жөргөмлөлүү,adj,pst,attr
жөтөлүү,adj,pst,attr
жубандай,adj,pst,attr
жубардай,adj,pst,attr
жугумдуу,adj,pst,attr
жугумталдуу,adj,pst,attr
жудай,adj,pst,attr
жудуруктай,adj,pst,attr
жука,adj,pst,attr
жукартылуу,adj,pst,attr
жулгандай,adj,pst,attr
жулуу,adj,pst,attr
жумук,adj,pst,attr
жумулуу,adj,pst,attr
жумулчуудай,adj,pst,attr
жумурткадай,adj,pst,attr
жумурткалуу,adj,pst,attr
жумуру,adj,pst,attr
жумшак,adj,pst,attr
жумшакталуу,adj,pst,attr
жумшалуу,adj,pst,attr
жумшартылуу,adj,pst,attr
жупжуда,adj,pst,attr
жупталуу,adj,pst,attr
жуптуу,adj,pst,attr
журдай,adj,pst,attr
журттай,adj,pst,attr
журттуу,adj,pst,attr
жуткандай,adj,pst,attr
жуткундай,adj,pst,attr
жутулуу,adj,pst,attr
жутуучудай,adj,pst,attr
жуукуй,adj,pst,attr
жуулуу,adj,pst,attr
жуураттай,adj,pst,attr
жуурулуу,adj,pst,attr
жуушатылуу,adj,pst,attr
жүгүргөндөй,adj,pst,attr
жүгүрмө,adj,pst,attr
жүгүрүк,adj,pst,attr
жүдөө,adj,pst,attr
жүздүктөй,adj,pst,attr
жүздүү,adj,pst,attr
жүзүкара,adj,pst,attr
жүзүмдүү,adj,pst,attr
жүйөкөр,adj,pst,attr
жүйөлүү,adj,pst,attr
жүйөөлүү,adj,pst,attr
жүйрүк,adj,pst,attr
жүктөлүү,adj,pst,attr
жүктүү,adj,pst,attr
жүкчүл,adj,pst,attr
жүлүндөй,adj,pst,attr
жүндөй,adj,pst,attr
жүндүү,adj,pst,attr
жүнүндөй,adj,pst,attr
жүргөндөй,adj,pst,attr
жүргүс,adj,pst,attr
жүргүсүз,adj,pst,attr
жүрөктөгү,adj,pst,attr
жүрөктөй,adj,pst,attr
жүрөктөш,adj,pst,attr
жүрөктүү,adj,pst,attr
жыгадай,adj,pst,attr
жыгалуу,adj,pst,attr
жыгачтай,adj,pst,attr
жыгылгандай,adj,pst,attr
жыгылуу,adj,pst,attr
жыгылчудай,adj,pst,attr
жыгылчуудай,adj,pst,attr
жыдуу,adj,pst,attr
жыйнакталуу,adj,pst,attr
жыйналуу,adj,pst,attr
жыйнатылуу,adj,pst,attr
жыйнаштырылуу,adj,pst,attr
жыйрылуу,adj,pst,attr
жыйылмалуу,adj,pst,attr
жыйылуу,adj,pst,attr
жыйынтык,adj,pst,attr
жыйынтыкталуу,adj,pst,attr
жыккандай,adj,pst,attr
жылаажындай,adj,pst,attr
жылаажындуу,adj,pst,attr
жылаандай,adj,pst,attr
жыландай,adj,pst,attr
жыландуу,adj,pst,attr
жылаң,adj,pst,attr
жылаңайлак,adj,pst,attr
жылаңач,adj,pst,attr
жылаңаяк,adj,pst,attr
жылаңбаш,adj,pst,attr
жылас,adj,pst,attr
жыластар,adj,pst,attr
жылаӊачталуу,adj,pst,attr
жылгалуу,adj,pst,attr
жылгандай,adj,pst,attr
жылгындуу,adj,pst,attr
жылгыс,adj,pst,attr
жылдыздай,adj,pst,attr
жылдыздуу,adj,pst,attr
жылдык,adj,pst,attr
жылкыдагы,adj,pst,attr
жылкыдай,adj,pst,attr
жылкылуу,adj,pst,attr
жылма,adj,pst,attr
жылтыргандуу,adj,pst,attr
жылтыркандуу,adj,pst,attr
жылуу,adj,pst,attr
жылуу-жумшак,adj,pst,attr
жылчыксыз,adj,pst,attr
жылымтал,adj,pst,attr
жымсалдуу,adj,pst,attr
жымырылуу,adj,pst,attr
жыңайлак,adj,pst,attr
жыпардуу,adj,pst,attr
жыпарлуу,adj,pst,attr
жыпжылаңач,adj,pst,attr
жыпжылас,adj,pst,attr
жыпжылма,adj,pst,attr
жыпжылуу,adj,pst,attr
жыргалдуу,adj,pst,attr
жыргатчуудай,adj,pst,attr
жыртылуу,adj,pst,attr
жырык,adj,pst,attr
жыш,adj,pst,attr
жышаналуу,adj,pst,attr
жышылуу,adj,pst,attr
жээктүү,adj,pst,attr
жээрде,adj,pst,attr
жээрдече,adj,pst,attr
жээрендей,adj,pst,attr
заардуу,adj,pst,attr
заарлуу,adj,pst,attr
закымдаш,adj,pst,attr
залалдуу,adj,pst,attr
залим,adj,pst,attr
залимдер,adj,pst,attr
залкар,adj,pst,attr
заңгел,adj,pst,attr
запасталуу,adj,pst,attr
зардалдай,adj,pst,attr
зерлүү,adj,pst,attr
зоңкоктой,adj,pst,attr
зоодай,adj,pst,attr
зоодой,adj,pst,attr
зоосундай,adj,pst,attr
зор,adj,pst,attr
зордуу,adj,pst,attr
зорлор,adj,pst,attr
зөөкүр,adj,pst,attr
зулум,adj,pst,attr
зымындай,adj,pst,attr
зындандагы,adj,pst,attr
зыяндуу,adj,pst,attr
зээндүү,adj,pst,attr
идердүү,adj,pst,attr
идерлүү,adj,pst,attr
изоляторлуу,adj,pst,attr
ийгендей,adj,pst,attr
ийиктей,adj,pst,attr
ийилүү,adj,pst,attr
ийиндей,adj,pst,attr
ийиндүү,adj,pst,attr
ийирилүү,adj,pst,attr
ийкемдүү,adj,pst,attr
ийлендүү,adj,pst,attr
ийниндеги,adj,pst,attr
ийри,adj,pst,attr
ийри-буйру,adj,pst,attr
ийри-муйру,adj,pst,attr
ийчүдөй,adj,pst,attr
ийчүүдөй,adj,pst,attr
илбирстей,adj,pst,attr
илгерки,adj,pst,attr
илгич,adj,pst,attr
илектүү,adj,pst,attr
илилүү,adj,pst,attr
илимдүү,adj,pst,attr
илмектей,adj,pst,attr
иммуногендүү,adj,pst,attr
индивидуалдуу,adj,pst,attr
инектей,adj,pst,attr
инклюзивдүү,adj,pst,attr
инструктаждуу,adj,pst,attr
интенсивдүү,adj,pst,attr
инфекциялуу,adj,pst,attr
иргелүү,adj,pst,attr
иргилүү,adj,pst,attr
ирделүү,adj,pst,attr
ирдүү,adj,pst,attr
ирендүү,adj,pst,attr
иреттелүү,adj,pst,attr
ириӊдүү,adj,pst,attr
иррационалдуу,adj,pst,attr
итей,adj,pst,attr
ителгидей,adj,pst,attr
иткелдүү,adj,pst,attr
иттей,adj,pst,attr
ичиндеги,adj,pst,attr
ичиңдеги,adj,pst,attr
ичке,adj,pst,attr
ичкендей,adj,pst,attr
ичкертилүү,adj,pst,attr
ичтеги,adj,pst,attr
ишенимдүү,adj,pst,attr
иштеги,adj,pst,attr
иштетилүү,adj,pst,attr
иштүү,adj,pst,attr
иштүүлөр,adj,pst,attr
каадалуу,adj,pst,attr
каадасыз,adj,pst,attr
каалагандай,adj,pst,attr
каалгадай,adj,pst,attr
каалгалуу,adj,pst,attr
каамытталуу,adj,pst,attr
каардуу,adj,pst,attr
каарлангандай,adj,pst,attr
каарлуу,adj,pst,attr
каармандай,adj,pst,attr
каарылуу,adj,pst,attr
кабактай,adj,pst,attr
кабардуу,adj,pst,attr
кабарсыз,adj,pst,attr
кабатталуу,adj,pst,attr
кабыландай,adj,pst,attr
кабылдуу,adj,pst,attr
кабылуу,adj,pst,attr
кабындай,adj,pst,attr
кабыргалуу,adj,pst,attr
кабырылуу,adj,pst,attr
кагылуу,adj,pst,attr
кагыштуу,adj,pst,attr
кадалгандай,adj,pst,attr
кадалуу,adj,pst,attr
кадамдай,adj,pst,attr
кадиксиз,adj,pst,attr
кадиктүү,adj,pst,attr
кадимки,adj,pst,attr
кадимкидей,adj,pst,attr
кадоодой,adj,pst,attr
кадоолуу,adj,pst,attr
кадырдуу,adj,pst,attr
кадырлуу,adj,pst,attr
кадырман,adj,pst,attr
кадыртүндөй,adj,pst,attr
кадыртүндөйбүз,adj,pst,attr
кадыртүнүндөй,adj,pst,attr
кажалуу,adj,pst,attr
кажардуу,adj,pst,attr
кажарлуу,adj,pst,attr
казамбактай,adj,pst,attr
казандагы,adj,pst,attr
казандай,adj,pst,attr
казандуу,adj,pst,attr
казанкаптай,adj,pst,attr
казанпактай,adj,pst,attr
казаптуу,adj,pst,attr
казгалдактай,adj,pst,attr
казгандай,adj,pst,attr
каздай,adj,pst,attr
казыктай,adj,pst,attr
казыкталуу,adj,pst,attr
казылуу,adj,pst,attr
казыналуу,adj,pst,attr
казыналык,adj,pst,attr
казырлуу,adj,pst,attr
кайбана,adj,pst,attr
кайгактуу,adj,pst,attr
кайгыл-кычкыл,adj,pst,attr
кайгылуу,adj,pst,attr
кайгыргандай,adj,pst,attr
кайгысыз,adj,pst,attr
кайдагы,adj,pst,attr
кайкайыңкы,adj,pst,attr
кайкалак,adj,pst,attr
кайкалаң,adj,pst,attr
кайкыдагы,adj,pst,attr
кайкыраак,adj,pst,attr
каймактай,adj,pst,attr
каймалуу,adj,pst,attr
каймана,adj,pst,attr
кайманалуу,adj,pst,attr
кайнак,adj,pst,attr
кайналуу,adj,pst,attr
кайнамдай,adj,pst,attr
кайнардуу,adj,pst,attr
кайнарлуу,adj,pst,attr
кайнаталуу,adj,pst,attr
кайнатамдай,adj,pst,attr
кайнатылуу,adj,pst,attr
кайралуу,adj,pst,attr
кайратсыз,adj,pst,attr
кайраттуу,adj,pst,attr
кайраттуулар,adj,pst,attr
кайраттууңар,adj,pst,attr
кайраттууңдан,adj,pst,attr
кайрыдиндүү,adj,pst,attr
кайрылбастай,adj,pst,attr
кайрылгыс,adj,pst,attr
кайрылгысыз,adj,pst,attr
кайрылуу,adj,pst,attr
кайрылыштуу,adj,pst,attr
кайрымдуу,adj,pst,attr
кайсар,adj,pst,attr
кайсындай,adj,pst,attr
кайткысыз,adj,pst,attr
кайтүрлүү,adj,pst,attr
кайыктай,adj,pst,attr
кайылуу,adj,pst,attr
кайындуу,adj,pst,attr
кайыненелүү,adj,pst,attr
кайыптай,adj,pst,attr
кайыптуу,adj,pst,attr
кайырдуу,adj,pst,attr
кайырлуу,adj,pst,attr
кайыштай,adj,pst,attr
какаардуу,adj,pst,attr
какандагы,adj,pst,attr
какандык,adj,pst,attr
каканчалуу,adj,pst,attr
каканчылуу,adj,pst,attr
какбаш,adj,pst,attr
какталуу,adj,pst,attr
какшык,adj,pst,attr
какырдуу,adj,pst,attr
какырлуу,adj,pst,attr
калаалуу,adj,pst,attr
калаалуудай,adj,pst,attr
калаасындай,adj,pst,attr
калабаалуу,adj,pst,attr
калабалуу,adj,pst,attr
калабасыз,adj,pst,attr
калайлуу,adj,pst,attr
калаймандуу,adj,pst,attr
калактай,adj,pst,attr
калалуу,adj,pst,attr
калбайыңкы,adj,pst,attr
калбалуу,adj,pst,attr
калбастай,adj,pst,attr
калгадай,adj,pst,attr
калгандай,adj,pst,attr
калгысыз,adj,pst,attr
калдайлуу,adj,pst,attr
калдуу,adj,pst,attr
калемдей,adj,pst,attr
калкандай,adj,pst,attr
калксыз,adj,pst,attr
калктуу,adj,pst,attr
калкымдагы,adj,pst,attr
калкындай,adj,pst,attr
калмактай,adj,pst,attr
калмактардай,adj,pst,attr
калпактуу,adj,pst,attr
калпыс,adj,pst,attr
калтырылуу,adj,pst,attr
калтыс,adj,pst,attr
калыбет,adj,pst,attr
калың,adj,pst,attr
калыӊдалуу,adj,pst,attr
камалуу,adj,pst,attr
камандай,adj,pst,attr
камбардай,adj,pst,attr
камбыл,adj,pst,attr
камбылдуу,adj,pst,attr
камбылыраак,adj,pst,attr
камгактай,adj,pst,attr
камдануу,adj,pst,attr
камдуу,adj,pst,attr
камоодогу,adj,pst,attr
камсыз,adj,pst,attr
камсыздалуу,adj,pst,attr
камсыздандырылуу,adj,pst,attr
камчыдай,adj,pst,attr
камчылуу,adj,pst,attr
камчычан,adj,pst,attr
камылгалуу,adj,pst,attr
камыштай,adj,pst,attr
камыштуу,adj,pst,attr
канатсыз,adj,pst,attr
канаттай,adj,pst,attr
канаттуу,adj,pst,attr
канаттуулар,adj,pst,attr
канбардай,adj,pst,attr
кангандай,adj,pst,attr
кандайлык,adj,pst,attr
кандим,adj,pst,attr
канды,adj,pst,attr
канжарлуу,adj,pst,attr
канжыгадай,adj,pst,attr
канжыгалуу,adj,pst,attr
канзаададай,adj,pst,attr
кансыз,adj,pst,attr
